region,osm_type,osm_id,name,operator,ref,building,telecom,addr_street,addr_city,addr_country,levels,website,lon,lat
US-VA,way,156468497,,,,data_center,,Boone Boulevard,,,5,,-77.225834,38.913702
US-VA,way,221897579,Equinix DC97,Equinix,,yes,data_center,Springpark Place,,,,,-77.377418,38.961573
US-VA,way,222672860,Amazon IAD-55,Amazon Web Services,IAD55,data_center,data_center,John Marshall Highway,Haymarket,,,,-77.64868,38.815021
US-VA,way,224100721,COPT Data Center,,,data_center,data_center,Hornbaker Road,Manassas,,,,-77.531826,38.74731
US-VA,way,225745958,OVH US East Vint Hill,,,commercial,data_center,Watson Court,,,,,-77.674465,38.74742
US-VA,way,234722029,Equinix Ashburn DC2,Equinix,DC2,data_center,data_center,Filigree Court,Ashburn,,,https://www.equinix.com/data-centers/americas-colocation/united-states-colocation/washington-dc-data-centers/dc2,-77.459069,39.016389
US-VA,way,234722720,H5 Data Centers Ashburn,H5 Data Centers,Ashburn,data_center,data_center,Beaumeade Circle,Ashburn,,,https://h5datacenters.com/ashburn-data-center.html,-77.451719,39.013678
US-VA,way,239147373,Lumen McLean,Lumen Technologies,,commercial,data_center,Old Meadow Road,McLean,,2,,-77.211619,38.920021
US-VA,way,239147724,DataBank McLean IAD2,DataBank,IAD2,data_center,data_center,Old Meadow Lane,McLean,,2,https://www.databank.com/data-centers/northern-virginia/mclean/,-77.213585,38.919905
US-VA,way,251716311,,,,commercial,data_center,Lafayette Center Drive,,,,,-77.468972,38.905901
US-VA,way,251716328,Digital Realty,Digital Realty,,data_center,data_center,Lafayette Center Drive,,,,,-77.472592,38.910116
US-VA,way,257581364,Flexential - Richmond,Flexential,,yes,data_center,Park Central Drive,Richmond,,,,-77.438695,37.64689
US-VA,way,258343744,Amazon IAD-9,Amazon Web Services,IAD-9,data_center,data_center,Westfax Drive,Chantilly,,,,-77.453444,38.899724
US-VA,way,258343748,Amazon IAD22,Amazon Web Services,IAD22,yes,data_center,,,,,,-77.455103,38.897905
US-VA,way,258343749,Amazon IAD-1,Amazon Web Services,IAD-1,data_center,data_center,Westfax Drive,Chantilly,,,,-77.454082,38.897864
US-VA,way,258519934,,,,data_center,data_center,Lafayette Center Drive,,,,,-77.472266,38.909237
US-VA,way,258519959,,,,data_center,data_center,Lafayette Center Drive,,,,,-77.473454,38.909796
US-VA,way,258520532,,,,commercial,data_center,Lafayette Center Drive,,,,,-77.475218,38.908136
US-VA,way,260996040,,,,data_center,,,,,,,-77.196272,38.750815
US-VA,way,262058094,Menlo Digital MD-DC1,,,yes,data_center,Mclearen Road,,,,,-77.424073,38.927119
US-VA,way,273895868,Centersquare IAD3,Centersquare,IAD3,yes,data_center,Wilder Court,Dulles,,,,-77.444379,38.980929
US-VA,way,273896089,Centersquare IAD2-A,Centersquare,IAD2-A,data_center,data_center,International Drive,Sterling,,,,-77.42381,38.98442
US-VA,way,273896096,CyrusOne NVA4,CyrusOne,CyrusOne NVA4,data_center,data_center,International Drive,Sterling,,,https://www.cyrusone.com/data-centers/north-america/sterling-virginia-nva4,-77.42567,38.984866
US-VA,way,273896102,Centersquare IAD2-B,Centersquare,IAD2-B,data_center,data_center,International Drive,Sterling,,,,-77.424085,38.983614
US-VA,way,298126010,Digital Realty ACC4,Digital Realty,ACC4,data_center,data_center,Hastings Drive,Ashburn,,,https://www.digitalrealty.com/data-centers/americas/northern-virginia/acc4,-77.462471,39.017859
US-VA,way,298127059,Equinix Ashburn DC1,Equinix,DC1,data_center,data_center,Filigree Court,Ashburn,US,,https://www.equinix.com/data-centers/americas-colocation/united-states-colocation/washington-dc-data-centers/dc1,-77.460328,39.015558
US-VA,way,298127361,Equinix Ashburn DC5,Equinix,DC5,data_center,data_center,Filigree Court,Ashburn,,,https://www.equinix.com/data-centers/americas-colocation/united-states-colocation/washington-dc-data-centers/dc5,-77.461222,39.015965
US-VA,way,298127420,Equinix Ashburn DC11,Equinix,DC11,data_center,data_center,Filigree Court,Ashburn,,,https://www.equinix.com/data-centers/americas-colocation/united-states-colocation/washington-dc-data-centers/dc11,-77.4588,39.014891
US-VA,way,298242260,Equinix Ashburn DC3,Equinix,DC3,data_center,data_center,Chilum Place,Ashburn,,,https://www.equinix.com/data-centers/americas-colocation/united-states-colocation/washington-dc-data-centers/dc3,-77.461092,39.022358
US-VA,way,298242335,Digital Realty ACC3,Digital Realty,ACC3,data_center,data_center,Hastings Drive,Ashburn,,,,-77.459803,39.01988
US-VA,way,299927846,Amazon IAD76,Amazon Web Services,IAD76,data_center,data_center,Randolph Drive,Sterling,,,,-77.450509,38.993794
US-VA,way,299929061,Amazon IAD12,Amazon Web Services,Amazon IAD12,data_center,data_center,Dulles Summit Court,Sterling,,,,-77.447671,38.988724
US-VA,way,300162674,Digital Realty ACC5,Digital Realty,ACC5,data_center,data_center,Hastings Drive,Ashburn,,,https://www.digitalrealty.com/data-centers/americas/northern-virginia/acc5,-77.463103,39.020158
US-VA,way,300162675,Digital Realty ACC6,Digital Realty,ACC6,data_center,data_center,Chilum Place,Ashburn,,,https://www.digitalrealty.com/data-centers/americas/northern-virginia/acc6,-77.463551,39.021026
US-VA,way,300162689,Level 3 Ashburn,Lumen Technologies,,yes,data_center,Guilford Drive,Ashburn,,,,-77.457609,39.022182
US-VA,way,300163074,Centersquare IAD4-B,Centersquare,IAD4-B,data_center,data_center,Beaumeade Circle,Ashburn,,,,-77.453595,39.022168
US-VA,way,300163083,NTT Ashburn VA1 Data Center,NTT,VA1,data_center,data_center,Guilford Drive,Ashburn,,,https://services.global.ntt/en-us/services-and-products/global-data-centers/global-locations/americas/ashburn-va-1-data-center,-77.454891,39.022744
US-VA,way,300969250,Equinix DC13,Equinix,DC13,data_center,data_center,Uunet Way,Ashburn,,,https://www.equinix.com/data-centers/americas-colocation/united-states-colocation/washington-dc-data-centers/dc13,-77.475405,39.012562
US-VA,way,300969614,Digital Realty Northern Virginia IAD14,Digital Realty,IAD14,data_center,data_center,Devin Shafron Drive,Ashburn,,,https://www.digitalrealty.com/data-centers/americas/northern-virginia/iad14,-77.487093,39.003336
US-VA,way,300969615,Amazon Web Services Building C,Amazon Web Services,,data_center,data_center,Devin Shafron Drive,,,,,-77.485449,39.002752
US-VA,way,300969616,Digital Realty Northern Virginia IAD12,Digital Realty,IAD12,data_center,data_center,Devin Shafron Drive,Ashburn,,,https://www.digitalrealty.com/data-centers/americas/northern-virginia/iad12,-77.483347,39.002023
US-VA,way,300969617,Digital Realty Building A,Digital Realty,,data_center,data_center,Devin Shafron Drive,,,,,-77.481957,39.002741
US-VA,way,300969619,Digital Realty Northern Virginia IAD24,Digital Realty,IAD24,data_center,data_center,Devin Shafron Drive,Ashburn,,,https://www.digitalrealty.com/data-centers/americas/northern-virginia/iad24,-77.484415,39.004319
US-VA,way,300970759,Databank Ashburn IAD1,DataBank,IAD1,data_center,data_center,Red Rum Drive,Ashburn,,,,-77.482156,39.015488
US-VA,way,300970761,DataBank Ashburn IAD4,DataBank,IAD4,data_center,data_center,Red Rum Drive,Ashburn,,,,-77.483348,39.015487
US-VA,way,368724474,Equinix DC7,Equinix,DC7,yes,data_center,Quantum Drive,,,,https://www.equinix.com/data-centers/americas-colocation/united-states-colocation/washington-dc-data-centers/dc7,-77.220557,38.909139
US-VA,way,368724479,Element Critical VA1,,,office,data_center,Quantum Drive,,,,,-77.219744,38.908367
US-VA,way,380282154,VISA Data Center,,,data_center,data_center,Russell Branch Parkway,Ashburn,,,,-77.445397,39.048766
US-VA,way,429040021,,Bank of America,,industrial,data_center,White Oak Creek Drive,,,,,-77.237487,37.494395
US-VA,way,435324552,"CyrusOne NVA1, NVA2 & NVA3",CyrusOne,NVA1;NVA2;NVA3,data_center,data_center,Ridgetop Circle,Sterling,,,https://www.cyrusone.com/data-centers/north-america/sterling-va-nva1-nva3,-77.41447,39.025902
US-VA,way,435817145,CyrusOne NVA5,CyrusOne,NVA5,data_center,data_center,Pacific Boulevard,Sterling,,,https://www.cyrusone.com/data-centers/north-america/virginia/nva5-sterling,-77.4341,39.024356
US-VA,way,439365340,Virginia Information Technologies Agency,,,public,data_center,Meadowville Lane,,,,https://www.vita.virginia.gov/,-77.331806,37.360703
US-VA,way,450078003,Equinix CU2,Equinix,,,data_center,Technology Drive,Culpeper,US,,https://www.equinix.com/,-77.978132,38.454844
US-VA,way,460050155,Equinix Ashburn DC10,Equinix,DC10,data_center,data_center,Beaumeade Circle,Ashburn,,,https://www.equinix.com/data-centers/americas-colocation/united-states-colocation/washington-dc-data-centers/dc10,-77.451489,39.021005
US-VA,way,460053028,Amazon Web Services Datacenter Complex,Amazon Web Services,,,data_center,,,,,,-77.451631,39.026331
US-VA,way,460053030,Amazon Web Services,Amazon Web Services,,,data_center,,,,,,-77.458838,39.028807
US-VA,way,460056017,Amazon IAD-61,Amazon Web Services,Amazon IAD-61,data_center,data_center,,,,,,-77.491987,38.915805
US-VA,way,460056018,,,,,data_center,,,,,,-77.442257,38.986515
US-VA,way,460056019,Amazon IAD51,Amazon Web Services,Amazon IAD51,data_center,data_center,,,,,,-77.436511,38.991412
US-VA,way,460056020,Amazon IAD56,Amazon Web Services,Amazon IAD56,data_center,data_center,,,,,,-77.437059,38.99057
US-VA,way,460056023,Amazon IAD16,Amazon Web Services,Amazon IAD16,data_center,data_center,Dulles Summit Court,Sterling,,,,-77.44884,38.990686
US-VA,way,460056024,Amazon IAD15,Amazon Web Services,Amazon IAD15,data_center,data_center,Dulles Summit Court,Sterling,,,,-77.448564,38.991708
US-VA,way,460059465,Amazon IAD14,Amazon Web Services,IAD14,data_center,data_center,Brewers Spring Road,Manassas,,,,-77.548229,38.789885
US-VA,way,460060340,Amazon IAD59,Amazon Web Services,IAD59,data_center,data_center,Doane Drive,Manassas,,,,-77.548467,38.792187
US-VA,way,460060341,Amazon IAD52,Amazon Web Services,IAD52,data_center,data_center,Brewers Spring Road,Manassas,,,,-77.548386,38.791119
US-VA,way,460175664,QTS Ashburn-Moran,Quality Technology Services,,data_center,data_center,Moran Road,,,,,-77.448201,38.994221
US-VA,way,460175666,Centersquare IAD4-A,Centersquare,IAD4-A,data_center,data_center,Beaumeade Circle,Ashburn,,,,-77.452798,39.021782
US-VA,way,460175672,AWS Building E,Amazon Web Services,,data_center,data_center,Devin Shafron Drive,Ashburn,,,,-77.485612,39.005052
US-VA,way,463571875,Amazon IAD78,Amazon Web Services,IAD78,data_center,data_center,Interconnection Plaza,Ashburn,,,,-77.44952,39.026368
US-VA,way,463571876,Amazon IAD79,Amazon Web Services,IAD79,data_center,data_center,Interconnection Plaza,Ashburn,,,,-77.45087,39.026357
US-VA,way,465062052,Amazon IAD87,Amazon Web Services,IAD87,data_center,data_center,,,,,,-77.441172,38.991808
US-VA,way,465062053,Amazon IAD88,Amazon Web Services,IAD88,data_center,data_center,,,,,,-77.441868,38.990968
US-VA,way,490997243,Amazon IAD73,Amazon Web Services,IAD73,data_center,data_center,Wellington Road,Manassas,,,,-77.559099,38.777979
US-VA,way,490997244,Amazon IAD74,Amazon Web Services,IAD74,data_center,data_center,Wellington Road,Manassas,,,,-77.557891,38.777437
US-VA,way,544596573,Amazon IAD63,Amazon Web Services,IAD63,yes,data_center,,,,,,-77.493251,38.916885
US-VA,way,545396372,Amazon IAD62,Amazon Web Services,IAD62,data_center,data_center,,,,,,-77.519875,38.949322
US-VA,way,550355261,Digital Fortress: Richmond,Digital Fortress,,industrial,data_center,Meadowville Technology Parkway,,,,,-77.327038,37.360061
US-VA,way,556599693,Amazon IAD71,Amazon Web Services,IAD71,data_center,data_center,Smith Switch Road,Ashburn,,,,-77.4575,39.027906
US-VA,way,556599694,Amazon IAD50,Amazon Web Services,IAD50,data_center,data_center,Smith Switch Road,Ashburn,,,,-77.459655,39.029562
US-VA,way,556599695,Amazon IAD60,Amazon Web Services,IAD60,data_center,data_center,Smith Switch Road,Ashburn,,,,-77.458246,39.028774
US-VA,way,596690174,Amazon IAD80,Amazon Web Services,IAD80,data_center,data_center,Interconnection Plaza,Ashburn,,,,-77.452829,39.027109
US-VA,way,596690175,Equinix Ashburn DC12,Equinix,DC12,data_center,data_center,Performance Circle,Ashburn,,,https://www.equinix.com/data-centers/americas-colocation/united-states-colocation/washington-dc-data-centers/dc12,-77.449787,39.023016
US-VA,way,597970806,Digital Realty Northern Virginia IAD36,Digital Realty,IAD36,data_center,data_center,Digital Loudoun Plaza,Ashburn,,,https://www.digitalrealty.com/data-centers/americas/northern-virginia/iad36,-77.479375,39.001549
US-VA,way,597970809,Digital Realty Northern Virginia IAD35,Digital Realty,IAD35,data_center,data_center,Digital Loudoun Plaza,Ashburn,,,https://www.digitalrealty.com/data-centers/americas/northern-virginia/iad35,-77.480578,39.000533
US-VA,way,597970811,Digital Realty Northern Virginia IAD37,Digital Realty,IAD37,data_center,data_center,Digital Loudoun Plaza,Ashburn,,,https://www.digitalrealty.com/data-centers/americas/northern-virginia/iad37,-77.478015,39.000032
US-VA,way,597970813,Digital Realty Northern Virginia IAD38,Digital Realty,IAD38,data_center,data_center,Digital Loudoun Plaza,Ashburn,,,,-77.477201,39.001084
US-VA,way,610977485,NTT Ashburn VA2 Data Center,NTT,VA2,data_center,data_center,Guilford Drive,Ashburn,,,https://services.global.ntt/en-us/services-and-products/global-data-centers/global-locations/americas/ashburn-va-2-data-center,-77.45764,39.025013
US-VA,way,649319778,Digital Realty ACC7,Digital Realty,ACC7,data_center,data_center,Gresham Court,Ashburn,,,https://www.digitalrealty.com/data-centers/americas/northern-virginia/acc7,-77.465675,39.017472
US-VA,way,649365751,NTT Ashburn VA3 Data Center,NTT,VA3,data_center,data_center,Gigabit Plaza,Ashburn,,,https://services.global.ntt/en-us/services-and-products/global-data-centers/global-locations/americas/ashburn-va-3-data-center,-77.470372,39.017225
US-VA,way,649365764,Digital Realty ACC9,Digital Realty,ACC9,data_center,data_center,Sir Timothy Drive,,,,,-77.467373,39.015433
US-VA,way,667573133,Amazon Web Services,Amazon Web Services,IAD85,data_center,data_center,,,,,,-77.541725,38.779381
US-VA,way,693381106,Amazon IAD68,Amazon Web Services,IAD68,data_center,data_center,,,,,,-77.520952,38.948687
US-VA,way,693381107,Amazon IAD81,Amazon Web Services,IAD81,data_center,data_center,,,,,,-77.52183,38.948388
US-VA,way,693385812,Google,Google,ARA1,data_center,data_center,,,,,,-77.52433,38.943205
US-VA,way,693390022,Amazon IAD120,Amazon Web Services,IAD120,data_center,data_center,,,,,,-77.498058,38.957917
US-VA,way,693390023,Amazon IAD121,Amazon Web Services,IAD121,data_center,data_center,,,,,,-77.497784,38.956777
US-VA,way,696978351,,,,data_center,,,,,,,-77.471561,39.012027
US-VA,way,696985482,,,,,data_center,,,,,,-77.449856,38.99954
US-VA,way,696992451,,,,,data_center,,,,,,-77.548417,38.790814
US-VA,way,697020849,Amazon IAD58,Amazon Web Services,IAD58,data_center,data_center,,,,,,-77.441886,38.9863
US-VA,way,697020850,Amazon IAD57,Amazon Web Services,IAD57,data_center,data_center,,,,,,-77.442633,38.986993
US-VA,way,697021948,Amazon IAD64,Amazon Web Services,IAD64,data_center,data_center,John Marshall Highway,Haymarket,,,,-77.652919,38.815132
US-VA,way,697021949,,Amazon,,,data_center,,,,,,-77.65254,38.815974
US-VA,way,701923200,QTS Ashburn 1,Quality Technology Services,DC1,data_center,data_center,Broderick Drive,Sterling,,,https://q.com/data-centers/ashburn-1/,-77.450111,38.999528
US-VA,way,701923202,Digital Realty Northern Virginia IAD73,Digital Realty,IAD73,data_center,data_center,Round Table Plaza,Ashburn,,,,-77.466407,39.006619
US-VA,way,701923203,Digital Realty Northern Virginia IAD39,Digital Realty,IAD39,data_center,data_center,Round Table Plaza,Ashburn,,,,-77.467631,39.007614
US-VA,way,701923204,Digital Realty ACC10,Digital Realty,ACC10,data_center,data_center,Sir Timothy Drive,,,,,-77.465604,39.012656
US-VA,way,701924664,Sentinel Ashburn Nexus Data Center,GI Partners,,data_center,data_center,Cloud Plaza,Sterling,,,,-77.439808,39.000647
US-VA,way,701924665,Vantage VA11,Vantage Data Centers,VA11,data_center,data_center,Vantage Data Plaza,Sterling,,,,-77.437688,39.002379
US-VA,way,701924667,Amazon IAD90,Amazon Web Services,IAD90,data_center,data_center,Pathfinder Plaza,Sterling,,,,-77.411652,38.988603
US-VA,way,701924668,Amazon IAD91,Amazon Web Services,IAD91,data_center,data_center,Pathfinder Plaza,Sterling,,,,-77.411119,38.987847
US-VA,way,701924669,Amazon IAD92,Amazon Web Services,IAD92,data_center,data_center,Pathfinder Plaza,Sterling,,,,-77.410475,38.986943
US-VA,way,701929066,Amazon IAD144,Amazon Web Services,IAD144,data_center,data_center,International Drive,Sterling,,,,-77.427429,38.981635
US-VA,way,701930919,CyrusOne NVA8,CyrusOne,NVA8,data_center,data_center,Maries Road,Sterling,,,https://www.cyrusone.com/data-centers/north-america/sterling-virginia-nva8,-77.413244,39.021179
US-VA,way,701930920,Amazon IAD98,Amazon Web Services,IAD98,data_center,data_center,West Severn Way,,,,,-77.433886,39.020225
US-VA,way,701930921,Amazon IAD99,Amazon Web Services,IAD99,data_center,data_center,West Severn Way,,,,,-77.43403,39.019169
US-VA,way,701930929,Amazon IAD114,Amazon Web Services,IAD114,data_center,data_center,Loudoun County Parkway,Ashburn,,,,-77.450699,39.035494
US-VA,way,701930930,Amazon IAD115,Amazon Web Services,IAD115,data_center,data_center,Loudoun County Parkway,Ashburn,,,,-77.449795,39.036294
US-VA,way,701931819,Amazon IAD65,Amazon Web Services,IAD65,yes,data_center,,,,,,-77.494366,38.917011
US-VA,way,701931820,Amazon IAD150,Amazon Web Services,IAD150,data_center,data_center,,,,,,-77.477249,38.916073
US-VA,way,706726088,Stonewall Creek Business Park,Google,,,data_center,Red Triangle Lane,Leesburg,,,,-77.539438,39.051467
US-VA,way,708916484,Sabey Data Centers Ashburn - Building C,Sabey Data Centers,,data_center,data_center,Red Rum Drive,Ashburn,,,https://sabeydatacenters.com/locations/ashburn-data-center,-77.47827,39.015422
US-VA,way,710070925,Google Data Center,Google,,data_center,data_center,,,,2,,-77.539573,39.052633
US-VA,way,714622339,Google Data Center,Google,,,data_center,,,,,,-77.526164,38.943321
US-VA,way,744491691,Amazon IAD145,Amazon Web Services,IAD145,data_center,data_center,International Drive,Sterling,,,,-77.42463,38.982552
US-VA,way,744496741,Amazon Web Services IAD117,Amazon Web Services,IAD117,data_center,data_center,Maries Road,Sterling,,,,-77.419095,39.023698
US-VA,way,744496750,Amazon Web Services IAD116,Amazon Web Services,IAD116,data_center,data_center,Maries Road,Sterling,,,,-77.420439,39.024346
US-VA,way,762116506,Meta Henrico Data Center,Meta,,industrial,data_center,,,,,,-77.23733,37.483913
US-VA,way,793087858,Digital Realty IAD41 (Building P),Digital Realty,IAD41,data_center,data_center,Round Table Plaza,Ashburn,,,,-77.458236,39.008806
US-VA,way,793087859,Amazon IAD118,Amazon Web Services,IAD118,data_center,data_center,Charles View Drive,Sterling,,,,-77.438836,39.018509
US-VA,way,793622740,Aligned Ashburn IAD-01,Aligned,IAD-01,data_center,data_center,Uunet Drive,Ashburn,,,,-77.470556,39.013608
US-VA,way,793888408,Equinix Ashburn DC15,Equinix,DC15,data_center,data_center,Performance Circle,Ashburn,,,https://www.equinix.com/data-centers/americas-colocation/united-states-colocation/washington-dc-data-centers/dc15,-77.450256,39.0225
US-VA,way,793888427,Sabey Data Centers Ashburn - Building B,Sabey Data Centers,,data_center,data_center,Red Rum Drive,Ashburn,,,https://sabeydatacenters.com/locations/ashburn-data-center,-77.479987,39.0145
US-VA,way,793888429,NTT Ashburn VA5 Data Center,NTT,VA5,data_center,data_center,Megawatt Drive,Ashburn,,,https://services.global.ntt/en-us/services-and-products/global-data-centers/global-locations/americas/ashburn-va-5-data-center,-77.472611,39.018303
US-VA,way,793888430,NTT Ashburn VA4 Data Center,NTT,VA4,data_center,data_center,Megawatt Drive,Ashburn,,,https://services.global.ntt/en-us/services-and-products/global-data-centers/global-locations/americas/ashburn-va-4-data-center,-77.472592,39.019868
US-VA,way,794147654,CloudHQ LC1,CloudHQ,LC1,data_center,data_center,Loudoun County Parkway,Ashburn,,,,-77.462671,39.010247
US-VA,way,794147655,CloudHQ LC2,CloudHQ,LC2,data_center,data_center,Waxpool Road,Ashburn,,,,-77.462459,39.011755
US-VA,way,794147657,Amazon IAD146,Amazon Web Services,IAD146,data_center,data_center,,,,,,-77.435597,38.996721
US-VA,way,796933516,Equinix Ashburn DC21,Equinix,DC21,data_center,data_center,Beaumeade Circle,Ashburn,,3,https://www.equinix.com/data-centers/americas-colocation/united-states-colocation/washington-dc-data-centers/dc21,-77.45451,39.011805
US-VA,way,817338831,Amazon IAD140,Amazon Web Services,IAD140,data_center,data_center,Platform Plaza,Sterling,,,,-77.41755,38.981455
US-VA,way,817338832,Amazon IAD141,Amazon Web Services,IAD141,data_center,data_center,Platform Plaza,Sterling,,,,-77.416786,38.982388
US-VA,way,828135845,Amazon IAD84,Amazon Web Services,IAD84,data_center,data_center,John Marshall Highway,Haymarket,,,,-77.652499,38.816103
US-VA,way,840582927,Middletown Data Center,,,,data_center,Valley Pike,Middletown,,,https://www.middletowndatacenter.com/,-78.290942,39.017678
US-VA,way,844374689,,,,data_center,data_center,,,,,,-77.540023,39.050601
US-VA,way,852039781,Amazon IAD119,Amazon Web Services,IAD119,data_center,data_center,Charles View Drive,Sterling,,,,-77.439389,39.016931
US-VA,way,876120402,DBT Data - Harrisonburg Center,,,,data_center,,,,,,-78.856725,38.462603
US-VA,way,882977350,CloudHQ MCC1,CloudHQ,MCC1,data_center,data_center,,,,,https://cloudhq.com/location/mcc-campus/,-77.49994,38.717062
US-VA,way,886028872,Amazon IAD129,Amazon Web Services,IAD129,data_center,data_center,Charles View Drive,Sterling,,,,-77.438382,39.01608
US-VA,way,886330269,Microsoft,Microsoft,,data_center,data_center,Compass Creek Parkway,Leesburg,,,,-77.564129,39.074787
US-VA,way,897226569,Microsoft Data Center,Microsoft,,,data_center,,,,,,-77.559445,38.949518
US-VA,way,897226573,Arcola Tech Park,,,,data_center,,,,,,-77.555626,38.949268
US-VA,way,897226574,Amazon IAD125,Amazon Web Services,IAD125,data_center,data_center,,,,,,-77.560545,38.948089
US-VA,way,897226575,Amazon IAD124,Amazon Web Services,IAD124,data_center,data_center,,,,,,-77.560452,38.949895
US-VA,way,909455922,42310 THUNDERBALL DR,True North Data Solutions,,data_center,data_center,Thunderball Drive,Leesburg,,1,,-77.539711,39.044103
US-VA,way,930849744,Amazon IAD163,Amazon Web Services,IAD163,data_center,data_center,Atlantic Boulevard,Dulles,,,,-77.429702,39.032305
US-VA,way,954433119,Amazon IAD175,Amazon Web Services,IAD175,data_center,data_center,International Drive,Sterling,,,,-77.425476,38.979868
US-VA,way,958662382,Amazon IAD147,Amazon Web Services,IAD147,data_center,data_center,,,,,,-77.43536,38.99501
US-VA,way,983627455,CyrusOne NVA7,CyrusOne,NVA7,data_center,data_center,Pacific Boulevard,Sterling,,,https://www.cyrusone.com/data-centers/north-america/virginia/nva7-sterling,-77.434019,39.026315
US-VA,way,984953813,Amazon IAD174,Amazon Web Services,IAD174,data_center,data_center,Atlantic Boulevard,Dulles,,,,-77.427478,39.028914
US-VA,way,984953814,Amazon IAD164,Amazon Web Services,IAD164,data_center,data_center,Atlantic Boulevard,Dulles,,,,-77.428945,39.030471
US-VA,way,985207884,Vantage VA12,Vantage Data Centers,VA12,data_center,data_center,Vantage Data Plaza,Sterling,,,,-77.438057,39.001791
US-VA,way,986829280,Microsoft,Microsoft,,data_center,data_center,Compass Creek Parkway,Leesburg,,,,-77.563035,39.075508
US-VA,way,989735623,Amazon IAD152,Amazon Web Services,IAD152,data_center,data_center,,,,,,-77.479733,38.916572
US-VA,way,989735624,Amazon IAD151,Amazon Web Services,IAD151,data_center,data_center,,,,,,-77.478696,38.916147
US-VA,way,990537813,Amazon IAD83,Amazon Web Services,IAD83,data_center,data_center,,,,,,-77.523099,38.947949
US-VA,way,990537821,Amazon Web Services,Amazon Web Services,IAD93,yes,data_center,Main Marconi Lane,,,,,-77.522188,38.946539
US-VA,way,990537857,Amazon IAD122,Amazon Web Services,IAD122,data_center,data_center,,,,,,-77.497186,38.955871
US-VA,way,990537858,CyrusOne Sterling IX,CyrusOne,,data_center,data_center,,,,,,-77.50573,38.958329
US-VA,way,996723585,Iron Mountain VA-2,Iron Mountain,VA-2,data_center,data_center,,,,,https://www.ironmountain.com/resources/solution-guides/d/data-centers-northern-virginia-va-2,-77.545996,38.777237
